tag,avg_rating,num_ratings
unsimulated sex,3.7529411764705882,85
19th century,3.752808988764045,445
Ireland,3.752049180327869,244
Tobey Maguire,3.751851851851852,135
Sherlock Holmes,3.75177304964539,141
family,3.7514880952380953,2352
20th century,3.75,72
Aerial Dogfights ,3.75,28
Amanda Peet,3.75,38
Austria,3.75,66
BREAKUPS AND DIVORCES,3.75,26
Bill Pullman,3.75,42
Charles Dickens,3.75,32
Gary Sinise,3.75,36
Henry Cavill,3.75,24
John Cho,3.75,40
Kidnapping,3.75,26
Michelle Pfeiffer,3.75,94
Oscar (Best Costume Design),3.75,32
Paul Giamatti,3.75,98
Racism,3.75,38
Religious,3.75,24
Walton Goggins,3.75,28
bromantic,3.75,38
bureaucracy,3.75,84
city under attack,3.75,50
clique,3.75,42
colin firth,3.75,32
falling in love,3.75,78
filmed play,3.75,22
guns,3.75,320
ice cube,3.75,20
manic pixie dream girl,3.75,90
offbeat,3.75,34
robotics,3.75,76
set up,3.75,22
social worker,3.75,20
starting over,3.75,20
theme song,3.75,20
tom cruise,3.75,36
tragic ending,3.75,26
undercover cops,3.75,34
post-apocalyptic,3.7487768159578474,2657
South Africa,3.748062015503876,129
Tina Fey,3.7472527472527473,91
android(s)/cyborg(s),3.747191011235955,89
retirement,3.746376811594203,69
1980s,3.746274834437086,1208
class conflict,3.745614035087719,57
gay romance,3.745583038869258,283
battles,3.7454545454545456,55
black,3.7452830188679247,53
utopia,3.7451923076923075,104
X-men,3.7448979591836733,49
madness,3.74468085106383,188
Zoe Saldana,3.7444444444444445,45
mental disorder,3.7444444444444445,45
foreign language,3.744360902255639,133
Rachel Weisz,3.7443181818181817,176
bittersweet ending,3.744186046511628,43
afghanistan,3.7439024390243905,41
female empowerment,3.7439024390243905,41
resistance,3.7439024390243905,123
horror comedy,3.743811881188119,404
paranoia,3.7437582128777924,761
Katharine Hepburn,3.7435897435897436,39
Seen 2017,3.7435897435897436,39
Spy,3.7435897435897436,39
strange story,3.7435897435897436,39
Danny McBride,3.7432432432432434,37
gangs,3.7432432432432434,185
Ewan McGregor,3.743087557603687,434
Dystopian,3.742857142857143,35
visually creative,3.742424242424242,33
1960s,3.7423076923076923,780
Lucy Liu,3.7419354838709675,62
conscience,3.7419354838709675,31
star crossed lovers,3.7419354838709675,31
Korean,3.741573033707865,89
maze,3.741573033707865,89
Afghanistan,3.7410714285714284,112
gender identity,3.7410714285714284,56
Joe Dante,3.740740740740741,27
coping,3.740740740740741,27
cremation,3.740740740740741,27
tom hardy,3.740740740740741,27
Bradley Cooper,3.7404255319148936,235
Below R,3.74,75
Donnie Yen,3.74,25
Elizabeth Hurley,3.74,25
Strong female lead,3.74,75
episodic,3.74,75
private detective,3.7394736842105263,190
Albert Finney,3.739130434782609,23
Atheism,3.739130434782609,23
Christopher Walken,3.739130434782609,276
Matthew Goode,3.739130434782609,23
Sidney Poitier,3.739130434782609,23
Uganda,3.739130434782609,23
cyberspace,3.739130434782609,23
hugh jackman,3.739130434782609,46
period drama,3.7386934673366836,199
Miles Teller,3.738095238095238,42
Spencer Tracy,3.738095238095238,21
amy adams,3.738095238095238,21
based on a myth,3.738095238095238,42
great voice,3.738095238095238,21
gun control,3.738095238095238,21
winston churchill,3.738095238095238,21
wrongful conviction,3.738095238095238,21
adolescence,3.7379912663755457,229
penguins,3.7375,40
Seen 2022,3.7373737373737375,99
temptation,3.73728813559322,59
Zooey Deschanel,3.7372262773722627,274
nonlinear narrative,3.736111111111111,36
grief,3.736040609137056,394
WWII,3.7359882005899707,339
John Woo,3.735294117647059,51
Peter Lorre,3.735294117647059,51
brazilian,3.735294117647059,34
decline of civilization,3.735294117647059,34
folk tale,3.735294117647059,34
movie references,3.735294117647059,51
strike,3.735294117647059,34
archive footage,3.735,100
Bibliothek,3.7349397590361444,166
Captain America,3.734375,128
giant worm,3.734375,32
dumb but funny,3.734042553191489,47
experimental,3.7339055793991416,233
literate,3.733695652173913,92
frontier,3.7333333333333334,30
wartime,3.7333333333333334,45
musical,3.7333012974531474,2081
Business is the antagonist,3.732876712328767,73
AIDS,3.732824427480916,131
astronauts,3.732673267326733,101
nsa,3.7325581395348837,43
nuclear,3.7325581395348837,43
Emily Browning,3.732142857142857,28
bonding,3.732142857142857,28
sacrifice,3.7318611987381702,317
undercover cop,3.7310469314079424,277
sad ending,3.7309236947791167,249
2020,3.730769230769231,39
Elisha Cuthbert,3.730769230769231,26
authoritarianism,3.730769230769231,26
drones,3.730769230769231,52
irreverence,3.730769230769231,26
mute character,3.730769230769231,26
breaking the fourth wall,3.7306629834254146,362
memory loss,3.730612244897959,245
autism,3.7305825242718447,206
Kevin Smith,3.7304347826086954,230
sexy,3.730232558139535,215
Charlotte Gainsbourg,3.72972972972973,37
Greece,3.72972972972973,74
body enhancement,3.7295081967213113,61
Barbara Stanwyck,3.7291666666666665,48
Emilio Estevez,3.7291666666666665,24
Emily Watson,3.7291666666666665,24
Sam Raimi,3.7289719626168223,107
shakespeare,3.7288135593220337,59
Oscar Nominee: Adapted Screenplay,3.7285714285714286,35
vigilante,3.728301886792453,530
forbidden love,3.7279411764705883,136
Daniel Auteuil,3.727272727272727,22
David Spade,3.727272727272727,22
based on a novel,3.727272727272727,55
sketch comedy,3.727272727272727,33
Nazis,3.726646248085758,653
Charlton Heston,3.7265625,64
Jason Bateman,3.7265625,128
resistance movement,3.7264150943396226,53
Crispin Glover,3.725806451612903,31
one night,3.725806451612903,62
Josh Hartnett,3.7254901960784315,51
Kevin Bacon,3.7253086419753085,162
Manhattan,3.725,40
Seen 2023 with family ,3.725,20
asperger syndrome,3.725,20
catholic,3.725,80
clean,3.725,20
estrangement,3.725,20
eyes,3.725,20
foster child,3.725,20
german,3.725,80
heroes,3.725,40
quebec,3.725,20
retro-futuristic,3.725,40
unicorns,3.725,20
Family,3.7246376811594204,138
Catholicism,3.724537037037037,216
activism,3.7241379310344827,87
court case,3.7241379310344827,29
pacifism,3.7241379310344827,29
Aliens,3.7239583333333335,96
daft punk,3.723684210526316,38
black and white,3.7234375,1600
view askew,3.722972972972973,74
Patrick Wilson,3.7222222222222223,36
Sarah Polley,3.7222222222222223,36
Sarah Silverman,3.7222222222222223,27
Wolverine,3.7222222222222223,63
resistance fighter,3.7222222222222223,27
Daniel Craig,3.720779220779221,308
dystopian,3.720744680851064,376
Black Widow,3.7205882352941178,68
aliens,3.720336343818125,3211
based on a play,3.7202970297029703,404
Agatha Christie,3.7202380952380953,84
Italian,3.7202380952380953,168
James Franco,3.7202380952380953,168
Marilyn Monroe,3.7196969696969697,66
Martin Freeman,3.7196969696969697,66
Horror ,3.7191358024691357,648
Bollywood,3.71875,32
trial,3.71875,176
Gus Van Sant,3.717948717948718,39
adapted from:play,3.717948717948718,78
bad cop,3.717948717948718,39
sweden,3.717741935483871,62
Yoda,3.717391304347826,23
morally dubious,3.717391304347826,23
rated-R,3.717391304347826,23
Luke Wilson,3.7169811320754715,53
nazis,3.7169811320754715,106
Based on a true story,3.716666666666667,30
forgiveness,3.716666666666667,120
stolen identity,3.716666666666667,30
dragons,3.7162576687116564,326
Tumey's DVDs,3.7160804020100504,199
silence,3.7160493827160495,81
Mia Wasikowska,3.715909090909091,44
spider-man,3.7157534246575343,146
Chinese,3.715686274509804,51
Depp & Burton,3.7153846153846155,65
Clea DuVall,3.7142857142857144,35
Girl Power,3.7142857142857144,28
all star cast,3.7142857142857144,21
cigarettes,3.7142857142857144,21
gay sex,3.7142857142857144,21
research station,3.7142857142857144,21
sisterhood,3.7142857142857144,28
wing chun,3.7142857142857144,28
tragic hero,3.713740458015267,131
raunchy,3.7134146341463414,82
Eric's Dvds,3.712962962962963,162
disillusionment,3.7125,40
mecha,3.712328767123288,73
evolution,3.7122641509433962,106
Elizabeth Olsen,3.712121212121212,33
memasa's movies,3.7120535714285716,224
Israel,3.711864406779661,59
Margot Robbie,3.7117903930131004,229
Direction,3.7115384615384617,78
Egyptian Mythology,3.7115384615384617,26
scam,3.7115384615384617,78
wasteland,3.7115384615384617,52
wuxia,3.7115384615384617,78
Saturday Night Live,3.7111111111111112,45
George A. Romero,3.710526315789474,57
harsh,3.710227272727273,88
country music,3.71,50
steampunk,3.7097602739726026,584
Leslie Nielsen,3.7091836734693877,98
Paul Rudd,3.709125475285171,263
Hailee Steinfeld,3.7083333333333335,36
Nudity,3.7083333333333335,96
Turkey,3.7083333333333335,36
bad language,3.7083333333333335,36
eccentricity,3.7083333333333335,84
good performances,3.7083333333333335,24
social decay,3.7083333333333335,24
stranded,3.7083333333333335,204
xenophobia,3.7083333333333335,108
genocide,3.707920792079208,202
detective,3.7078454332552693,854
archaeology,3.7077464788732395,284
surprise ending,3.707383773928897,1097
jay and silent bob,3.707317073170732,82
loyalty,3.7072072072072073,111
Scary Movies To See on Halloween,3.706896551724138,29
doppelganger,3.706896551724138,116
80s video games,3.7065217391304346,46
Rio de Janeiro,3.7065217391304346,46
toys,3.7065217391304346,92
FATHERS AND SONS,3.7058823529411766,34
Olga Kurylenko,3.7058823529411766,34
avant garde,3.7058823529411766,51
tilda swinton,3.7058823529411766,34
sisters,3.7056962025316458,158
inspiring teacher,3.7051282051282053,39
promise,3.7051282051282053,39
bank robbery,3.7049689440993787,322
Chevy Chase,3.7049180327868854,61
architecture,3.7048192771084336,83
Lobbyism,3.7045454545454546,22
Neill Blomkamp,3.7045454545454546,44
comedy horror,3.7045454545454546,22
escapism,3.7045454545454546,22
tutor,3.7045454545454546,22
arnold,3.7041666666666666,120
aviation,3.704081632653061,245
Leslie Mann,3.7037037037037037,27
Michael Fassbender,3.7037037037037037,216
traveling,3.7037037037037037,27
unreliable narrator,3.7037037037037037,81
end of the world,3.7035928143712575,501
runaway,3.703488372093023,86
Amy Poehler,3.7033898305084745,59
comedy romance,3.703125,32
rotoscope,3.703125,32
1950s,3.703016241299304,431
dissociative identity disorder,3.7028985507246377,69
food,3.7028061224489797,392
Holly Hunter,3.7027027027027026,37
japanese horror,3.7027027027027026,37
pagan,3.7025316455696204,79
Disney,3.7023809523809526,1764
m. night shyamalan,3.7023809523809526,42
summer,3.702205882352941,136
catastrophe,3.7019867549668874,151
1920s,3.7019607843137257,255
Asian culture,3.7016129032258065,62
pianist,3.701492537313433,67
driving,3.7010869565217392,92
famous score,3.7010869565217392,92
Patrick Swayze,3.7,65
Polish movie,3.7,45
Spider-Man,3.7,35
aristocracy,3.7,45
cinderella,3.7,40
decadence,3.7,30
eating disorder,3.7,20
healing,3.7,45
lsd,3.7,45
magazines,3.7,20
post-traumatic stress disorder,3.7,70
shaman,3.7,20
dogs,3.699367088607595,316
brother-brother relationship,3.699275362318841,138
rural,3.6990291262135924,103
Seth Rogen,3.6987012987012986,385
John Travolta,3.6977272727272728,220
infertility,3.697674418604651,43
alter ego,3.6973684210526314,190
period piece,3.6972386587771204,507
Argentina,3.697080291970803,137
treasure hunt,3.6970108695652173,368
Matthew Perry,3.696969696969697,33
James Gunn,3.6964285714285716,28
helicopters,3.6964285714285716,28
hit in the face,3.6964285714285716,28
lady gaga,3.6964285714285716,28
Val Kilmer,3.696261682242991,107
Bob*ola,3.6956521739130435,23
identity politics,3.6956521739130435,23
katana,3.6956521739130435,69
rejection,3.6956521739130435,23
street life,3.6956521739130435,23
wacky,3.6956521739130435,23
faith,3.6954022988505746,174
family friendly,3.6944444444444446,54
mysticism,3.6944444444444446,54
race relations,3.693877551020408,49
assassin,3.69349164467898,1137
underdogs,3.6931818181818183,44
sexual,3.693014705882353,272
treasure,3.6926751592356686,314
strong woman,3.692622950819672,122
Film Theory & Criticism,3.6923076923076925,26
Jamie Bell,3.6923076923076925,26
opera,3.691860465116279,86
deaf,3.691780821917808,73
cycling,3.6914893617021276,47
Anna Kendrick,3.691358024691358,162
Blake Lively,3.6911764705882355,34
activist,3.6911764705882355,34
Clint Mansell,3.6904761904761907,21
ECCENTRIC FAMILIES,3.6904761904761907,21
Nudity ,3.6904761904761907,21
chris evans,3.6904761904761907,21
galaxy,3.6904761904761907,21
karma,3.6904761904761907,21
matriarch,3.6904761904761907,21
weightlessness,3.6904761904761907,21
punk rock,3.6901408450704225,71
funny moments,3.690058479532164,171
Doris Day,3.689655172413793,29
ancient rome,3.689655172413793,29
lawsuit,3.689655172413793,29
skyscraper,3.689655172413793,58
vietnam,3.689655172413793,29
Jeremy Renner,3.689075630252101,119
performances,3.688679245283019,53
homosexuality,3.688295165394402,786
bleak,3.688284518828452,478
Islam,3.6882352941176473,85
flashbacks,3.6880952380952383,210
racing,3.687793427230047,213
Apollo 11,3.6875,32
Sacha Baron Cohen,3.6875,168
Seen 2013,3.6875,24
Twist Ending,3.6875,48
eye,3.6875,24
hobbit,3.6875,24
puppets,3.6875,104
swashbuckler,3.6875,136
terminator,3.6875,40
romantic comedy,3.6866404715127703,1018
mob,3.6863636363636365,110
Creepy,3.686046511627907,43
horror,3.6855077226421296,3043
Matrix,3.685483870967742,62
Paul Bettany,3.685185185185185,54
jim carrey,3.6850393700787403,127
ballet,3.685,200
Noomi Rapace,3.684931506849315,73
las vegas,3.6847826086956523,46
LGBT,3.6839622641509435,106
apocalypse,3.683817062445031,1137
brothers,3.683774834437086,302
father figure,3.6835443037974684,79
civilization,3.683333333333333,30
cured by love/hope,3.683333333333333,30
female driven comedy,3.683333333333333,30
stand-up comedy,3.683333333333333,330
strong female protagonist,3.6826923076923075,52
revenge,3.681832901554404,3088
Alcatraz,3.6818181818181817,44
Chris Farley,3.6818181818181817,22
Gillian Anderson,3.6818181818181817,22
Romantic Comedy,3.6818181818181817,33
foster family,3.6818181818181817,22
u.s. soldier,3.6818181818181817,22
1930s,3.681451612903226,372
Arnold Schwarzenegger,3.681395348837209,645
Parody,3.681318681318681,91
punk,3.6812080536912752,149
Channing Tatum,3.6810344827586206,58
dying,3.6810344827586206,58
Neil Patrick Harris,3.680722891566265,83
music business,3.680672268907563,119
Elijah Wood,3.6804123711340204,97
CLASS DIFFERENCES,3.680327868852459,61
LGBT character,3.680327868852459,122
R,3.680051813471503,386
Chloë Grace Moretz,3.68,25
fears,3.68,25
false accusation,3.6796875,128
Native Americans,3.6792452830188678,106
cult,3.679090909090909,550
Lin-Manuel Miranda,3.6785714285714284,28
Twist,3.6785714285714284,56
bombing,3.6785714285714284,42
madcap,3.6785714285714284,56
parenting,3.6785714285714284,140
zero gravity,3.6785714285714284,56
Alien Invasion,3.6778846153846154,104
submarine,3.6775862068965517,290
Hugh Laurie,3.6774193548387095,31
Sam Peckinpah,3.6774193548387095,31
child killing,3.6770833333333335,48
menacing,3.676829268292683,164
Owen Wilson,3.6766666666666667,300
haircut,3.676470588235294,34
family relationships,3.6763907734056986,737
time machine,3.676190476190476,105
tarantino-esque,3.675925925925926,54
serial killer,3.6759047182775997,2183
fencing,3.675675675675676,37
colonialism,3.675609756097561,205
boarding school,3.6755555555555555,225
black history,3.675,20
death row,3.675,20
evidence,3.675,20
paris,3.674757281553398,103
Jennifer Connelly,3.6745562130177514,169
China,3.6742957746478875,284
Kim Cattrall,3.6739130434782608,23
absent father,3.6739130434782608,23
brainwashing,3.673469387755102,147
Michael Moore,3.673076923076923,104
Nicole Kidman,3.6729559748427674,318
BBC Films,3.6724137931034484,29
Dane Cook,3.6724137931034484,29
Special Effects,3.6722846441947565,267
interviews,3.6721311475409837,61
parade,3.671875,32
greed,3.6718213058419242,291
apocalyptic,3.671806167400881,227
nihilistic,3.6714285714285713,35
Hugh Grant,3.671153846153846,260
Chris Pratt,3.6710526315789473,190
separation,3.6710526315789473,38
Andy Garcia,3.6707317073170733,41
Andy Serkis,3.6707317073170733,41
Bruce Lee,3.6707317073170733,41
puzzle,3.6707317073170733,82
world ending,3.6704545454545454,44
poetic justice,3.669642857142857,56
disney,3.668918918918919,222
female bonding,3.668918918918919,74
protest,3.66875,80
Rowan Atkinson,3.668269230769231,104
weed,3.668269230769231,104
Gwyneth Paltrow,3.6682242990654204,214
Julianne Moore,3.6682242990654204,214
Action/Comedy,3.6666666666666665,21
Brat Pack,3.6666666666666665,27
Dev Patel,3.6666666666666665,33
Frank Miller,3.6666666666666665,60
Goblin,3.6666666666666665,21
HIGH SCHOOL LIFE,3.6666666666666665,51
Hungary,3.6666666666666665,21
Jedi Knight,3.6666666666666665,24
